"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","M1","TOT","IDX2015","M","2007-12",41.65357,
"CHN","M1","TOT","IDX2015","M","2008-01",42.10786,
"CHN","M1","TOT","IDX2015","M","2008-02",42.56969,
"CHN","M1","TOT","IDX2015","M","2008-03",42.72334,
"CHN","M1","TOT","IDX2015","M","2008-04",42.92459,
"CHN","M1","TOT","IDX2015","M","2008-05",43.28461,
"CHN","M1","TOT","IDX2015","M","2008-06",43.334,
"CHN","M1","TOT","IDX2015","M","2008-07",43.47907,
"CHN","M1","TOT","IDX2015","M","2008-08",43.86288,
"CHN","M1","TOT","IDX2015","M","2008-09",44.07533,
"CHN","M1","TOT","IDX2015","M","2008-10",44.27399,
"CHN","M1","TOT","IDX2015","M","2008-11",44.36738,
"CHN","M1","TOT","IDX2015","M","2008-12",44.95906,
"CHN","M1","TOT","IDX2015","M","2009-01",45.43448,
"CHN","M1","TOT","IDX2015","M","2009-02",46.32339,
"CHN","M1","TOT","IDX2015","M","2009-03",48.62403,
"CHN","M1","TOT","IDX2015","M","2009-04",50.15823,
"CHN","M1","TOT","IDX2015","M","2009-05",50.94492,
"CHN","M1","TOT","IDX2015","M","2009-06",52.65496,
"CHN","M1","TOT","IDX2015","M","2009-07",54.55572,
"CHN","M1","TOT","IDX2015","M","2009-08",55.7977,
"CHN","M1","TOT","IDX2015","M","2009-09",56.91896,
"CHN","M1","TOT","IDX2015","M","2009-10",58.06773,
"CHN","M1","TOT","IDX2015","M","2009-11",59.15581,
"CHN","M1","TOT","IDX2015","M","2009-12",59.96772,
"CHN","M1","TOT","IDX2015","M","2010-01",61.60821,
"CHN","M1","TOT","IDX2015","M","2010-02",63.47509,
"CHN","M1","TOT","IDX2015","M","2010-03",64.2904,
"CHN","M1","TOT","IDX2015","M","2010-04",65.3121,
"CHN","M1","TOT","IDX2015","M","2010-05",66.38534,
"CHN","M1","TOT","IDX2015","M","2010-06",66.89471,
"CHN","M1","TOT","IDX2015","M","2010-07",67.55206,
"CHN","M1","TOT","IDX2015","M","2010-08",68.50541,
"CHN","M1","TOT","IDX2015","M","2010-09",69.39082,
"CHN","M1","TOT","IDX2015","M","2010-10",70.66842,
"CHN","M1","TOT","IDX2015","M","2010-11",72.09035,
"CHN","M1","TOT","IDX2015","M","2010-12",72.76343,
"CHN","M1","TOT","IDX2015","M","2011-01",72.3293,
"CHN","M1","TOT","IDX2015","M","2011-02",72.91058,
"CHN","M1","TOT","IDX2015","M","2011-03",74.31129,
"CHN","M1","TOT","IDX2015","M","2011-04",74.99319,
"CHN","M1","TOT","IDX2015","M","2011-05",75.70308,
"CHN","M1","TOT","IDX2015","M","2011-06",76.24695,
"CHN","M1","TOT","IDX2015","M","2011-07",76.61655,
"CHN","M1","TOT","IDX2015","M","2011-08",77.07755,
"CHN","M1","TOT","IDX2015","M","2011-09",77.0136,
"CHN","M1","TOT","IDX2015","M","2011-10",77.34086,
"CHN","M1","TOT","IDX2015","M","2011-11",78.36187,
"CHN","M1","TOT","IDX2015","M","2011-12",78.80879,
"CHN","M1","TOT","IDX2015","M","2012-01",76.45757,
"CHN","M1","TOT","IDX2015","M","2012-02",75.65432,
"CHN","M1","TOT","IDX2015","M","2012-03",77.48993,
"CHN","M1","TOT","IDX2015","M","2012-04",77.78764,
"CHN","M1","TOT","IDX2015","M","2012-05",78.34953,
"CHN","M1","TOT","IDX2015","M","2012-06",79.38221,
"CHN","M1","TOT","IDX2015","M","2012-07",80.2222,
"CHN","M1","TOT","IDX2015","M","2012-08",80.72119,
"CHN","M1","TOT","IDX2015","M","2012-09",81.58978,
"CHN","M1","TOT","IDX2015","M","2012-10",82.47996,
"CHN","M1","TOT","IDX2015","M","2012-11",82.86779,
"CHN","M1","TOT","IDX2015","M","2012-12",83.39226,
"CHN","M1","TOT","IDX2015","M","2013-01",84.45141,
"CHN","M1","TOT","IDX2015","M","2013-02",85.00498,
"CHN","M1","TOT","IDX2015","M","2013-03",85.88218,
"CHN","M1","TOT","IDX2015","M","2013-04",87.15068,
"CHN","M1","TOT","IDX2015","M","2013-05",87.65203,
"CHN","M1","TOT","IDX2015","M","2013-06",87.49619,
"CHN","M1","TOT","IDX2015","M","2013-07",87.70073,
"CHN","M1","TOT","IDX2015","M","2013-08",88.56787,
"CHN","M1","TOT","IDX2015","M","2013-09",89.12843,
"CHN","M1","TOT","IDX2015","M","2013-10",89.78405,
"CHN","M1","TOT","IDX2015","M","2013-11",90.46103,
"CHN","M1","TOT","IDX2015","M","2013-12",91.09563,
"CHN","M1","TOT","IDX2015","M","2014-01",88.67862,
"CHN","M1","TOT","IDX2015","M","2014-02",88.4376,
"CHN","M1","TOT","IDX2015","M","2014-03",91.39217,
"CHN","M1","TOT","IDX2015","M","2014-04",92.18182,
"CHN","M1","TOT","IDX2015","M","2014-05",92.79863,
"CHN","M1","TOT","IDX2015","M","2014-06",93.92825,
"CHN","M1","TOT","IDX2015","M","2014-07",94.40748,
"CHN","M1","TOT","IDX2015","M","2014-08",93.8344,
"CHN","M1","TOT","IDX2015","M","2014-09",93.55511,
"CHN","M1","TOT","IDX2015","M","2014-10",93.22158,
"CHN","M1","TOT","IDX2015","M","2014-11",93.25283,
"CHN","M1","TOT","IDX2015","M","2014-12",94.04736,
"CHN","M1","TOT","IDX2015","M","2015-01",94.68979,
"CHN","M1","TOT","IDX2015","M","2015-02",95.44719,
"CHN","M1","TOT","IDX2015","M","2015-03",95.49047,
"CHN","M1","TOT","IDX2015","M","2015-04",95.53893,
"CHN","M1","TOT","IDX2015","M","2015-05",96.86426,
"CHN","M1","TOT","IDX2015","M","2015-06",98.20251,
"CHN","M1","TOT","IDX2015","M","2015-07",99.45679,
"CHN","M1","TOT","IDX2015","M","2015-08",101.017,
"CHN","M1","TOT","IDX2015","M","2015-09",102.8963,
"CHN","M1","TOT","IDX2015","M","2015-10",104.8198,
"CHN","M1","TOT","IDX2015","M","2015-11",106.8832,
"CHN","M1","TOT","IDX2015","M","2015-12",108.6938,
"CHN","M1","TOT","IDX2015","M","2016-01",110.8819,
"CHN","M1","TOT","IDX2015","M","2016-02",112.5618,
"CHN","M1","TOT","IDX2015","M","2016-03",114.5151,
"CHN","M1","TOT","IDX2015","M","2016-04",117.2964,
"CHN","M1","TOT","IDX2015","M","2016-05",119.5701,
"CHN","M1","TOT","IDX2015","M","2016-06",122.0033,
"CHN","M1","TOT","IDX2015","M","2016-07",124.2624,
"CHN","M1","TOT","IDX2015","M","2016-08",126.3854,
"CHN","M1","TOT","IDX2015","M","2016-09",128.2777,
"CHN","M1","TOT","IDX2015","M","2016-10",129.9487,
"CHN","M1","TOT","IDX2015","M","2016-11",131.5281,
"CHN","M1","TOT","IDX2015","M","2016-12",132.8141,
"CHN","M1","TOT","IDX2015","M","2017-01",130.9991,
"CHN","M1","TOT","IDX2015","M","2017-02",132.7896,
"CHN","M1","TOT","IDX2015","M","2017-03",137.6515,
"CHN","M1","TOT","IDX2015","M","2017-04",139.299,
"CHN","M1","TOT","IDX2015","M","2017-05",140.8017,
"CHN","M1","TOT","IDX2015","M","2017-06",141.6332,
"CHN","M1","TOT","IDX2015","M","2017-07",143.083,
"CHN","M1","TOT","IDX2015","M","2017-08",144.7001,
"CHN","M1","TOT","IDX2015","M","2017-09",146.0033,
"CHN","M1","TOT","IDX2015","M","2017-10",147.2442,
"CHN","M1","TOT","IDX2015","M","2017-11",148.2468,
"CHN","M1","TOT","IDX2015","M","2017-12",149.1406,
"CHN","M1","TOT","IDX2015","M","2018-01",148.6698,
"CHN","M1","TOT","IDX2015","M","2018-02",148.3093,
"CHN","M1","TOT","IDX2015","M","2018-03",148.516,
"CHN","M1","TOT","IDX2015","M","2018-04",149.2919,
"CHN","M1","TOT","IDX2015","M","2018-05",150.048,
"CHN","M1","TOT","IDX2015","M","2018-06",150.6219,
"CHN","M1","TOT","IDX2015","M","2018-07",151.4629,
"CHN","M1","TOT","IDX2015","M","2018-08",151.1525,
"CHN","M1","TOT","IDX2015","M","2018-09",151.6959,
"CHN","M1","TOT","IDX2015","M","2018-10",152.0968,
"CHN","M1","TOT","IDX2015","M","2018-11",151.3226,
"CHN","M1","TOT","IDX2015","M","2018-12",151.3651,
"COL","M1","TOT","IDX2015","M","1982-02",0.2761571,
"COL","M1","TOT","IDX2015","M","1982-03",0.2798362,
"COL","M1","TOT","IDX2015","M","1982-04",0.2838357,
"COL","M1","TOT","IDX2015","M","1982-05",0.2906088,
"COL","M1","TOT","IDX2015","M","1982-06",0.2975356,
"COL","M1","TOT","IDX2015","M","1982-07",0.3052006,
"COL","M1","TOT","IDX2015","M","1982-08",0.3077944,
"COL","M1","TOT","IDX2015","M","1982-09",0.3087834,
"COL","M1","TOT","IDX2015","M","1982-10",0.3127145,
"COL","M1","TOT","IDX2015","M","1982-11",0.3147966,
"COL","M1","TOT","IDX2015","M","1982-12",0.3149813,
"COL","M1","TOT","IDX2015","M","1983-01",0.3204929,
"COL","M1","TOT","IDX2015","M","1983-02",0.3274332,
"COL","M1","TOT","IDX2015","M","1983-03",0.3270013,
"COL","M1","TOT","IDX2015","M","1983-04",0.3310214,
"COL","M1","TOT","IDX2015","M","1983-05",0.3399287,
"COL","M1","TOT","IDX2015","M","1983-06",0.3450914,
"COL","M1","TOT","IDX2015","M","1983-07",0.351991,
"COL","M1","TOT","IDX2015","M","1983-08",0.3582835,
"COL","M1","TOT","IDX2015","M","1983-09",0.3633072,
"COL","M1","TOT","IDX2015","M","1983-10",0.3790255,
"COL","M1","TOT","IDX2015","M","1983-11",0.3893321,
"COL","M1","TOT","IDX2015","M","1983-12",0.3929392,
"COL","M1","TOT","IDX2015","M","1984-01",0.3974947,
"COL","M1","TOT","IDX2015","M","1984-02",0.3969953,
"COL","M1","TOT","IDX2015","M","1984-03",0.4022183,
"COL","M1","TOT","IDX2015","M","1984-04",0.4100647,
"COL","M1","TOT","IDX2015","M","1984-05",0.4139258,
"COL","M1","TOT","IDX2015","M","1984-06",0.4210239,
"COL","M1","TOT","IDX2015","M","1984-07",0.4321662,
"COL","M1","TOT","IDX2015","M","1984-08",0.4429586,
"COL","M1","TOT","IDX2015","M","1984-09",0.4567981,
"COL","M1","TOT","IDX2015","M","1984-10",0.4632412,
"COL","M1","TOT","IDX2015","M","1984-11",0.4647501,
"COL","M1","TOT","IDX2015","M","1984-12",0.4767675,
"COL","M1","TOT","IDX2015","M","1985-01",0.4860745,
"COL","M1","TOT","IDX2015","M","1985-02",0.487478,
"COL","M1","TOT","IDX2015","M","1985-03",0.4946928,
"COL","M1","TOT","IDX2015","M","1985-04",0.5006486,
"COL","M1","TOT","IDX2015","M","1985-05",0.5072337,
"COL","M1","TOT","IDX2015","M","1985-06",0.5181403,
"COL","M1","TOT","IDX2015","M","1985-07",0.5289031,
"COL","M1","TOT","IDX2015","M","1985-08",0.5441592,
"COL","M1","TOT","IDX2015","M","1985-09",0.5606481,
"COL","M1","TOT","IDX2015","M","1985-10",0.575348,
"COL","M1","TOT","IDX2015","M","1985-11",0.5922552,
"COL","M1","TOT","IDX2015","M","1985-12",0.6127471,
"COL","M1","TOT","IDX2015","M","1986-01",0.6293755,
"COL","M1","TOT","IDX2015","M","1986-02",0.6478854,
"COL","M1","TOT","IDX2015","M","1986-03",0.6644543,
"COL","M1","TOT","IDX2015","M","1986-04",0.676805,
"COL","M1","TOT","IDX2015","M","1986-05",0.695199,
"COL","M1","TOT","IDX2015","M","1986-06",0.7119715,
"COL","M1","TOT","IDX2015","M","1986-07",0.724666,
"COL","M1","TOT","IDX2015","M","1986-08",0.7429514,
"COL","M1","TOT","IDX2015","M","1986-09",0.7545769,
"COL","M1","TOT","IDX2015","M","1986-10",0.760634,
"COL","M1","TOT","IDX2015","M","1986-11",0.7771304,
"COL","M1","TOT","IDX2015","M","1986-12",0.7758734,
"COL","M1","TOT","IDX2015","M","1987-01",0.7892296,
"COL","M1","TOT","IDX2015","M","1987-02",0.823973,
"COL","M1","TOT","IDX2015","M","1987-03",0.8412967,
"COL","M1","TOT","IDX2015","M","1987-04",0.8638492,
"COL","M1","TOT","IDX2015","M","1987-05",0.8907995,
"COL","M1","TOT","IDX2015","M","1987-06",0.9070691,
"COL","M1","TOT","IDX2015","M","1987-07",0.928694,
"COL","M1","TOT","IDX2015","M","1987-08",0.9515843,
"COL","M1","TOT","IDX2015","M","1987-09",0.9698632,
"COL","M1","TOT","IDX2015","M","1987-10",0.9956412,
"COL","M1","TOT","IDX2015","M","1987-11",1.011847,
"COL","M1","TOT","IDX2015","M","1987-12",1.017586,
"COL","M1","TOT","IDX2015","M","1988-01",1.052162,
"COL","M1","TOT","IDX2015","M","1988-02",1.084108,
"COL","M1","TOT","IDX2015","M","1988-03",1.090337,
"COL","M1","TOT","IDX2015","M","1988-04",1.104373,
"COL","M1","TOT","IDX2015","M","1988-05",1.116986,
"COL","M1","TOT","IDX2015","M","1988-06",1.143549,
"COL","M1","TOT","IDX2015","M","1988-07",1.17112,
"COL","M1","TOT","IDX2015","M","1988-08",1.184199,
"COL","M1","TOT","IDX2015","M","1988-09",1.209203,
"COL","M1","TOT","IDX2015","M","1988-10",1.236518,
"COL","M1","TOT","IDX2015","M","1988-11",1.293893,
"COL","M1","TOT","IDX2015","M","1988-12",1.314091,
"COL","M1","TOT","IDX2015","M","1989-01",1.301084,
"COL","M1","TOT","IDX2015","M","1989-02",1.328403,
"COL","M1","TOT","IDX2015","M","1989-03",1.3591,
"COL","M1","TOT","IDX2015","M","1989-04",1.38004,
"COL","M1","TOT","IDX2015","M","1989-05",1.4133,
"COL","M1","TOT","IDX2015","M","1989-06",1.461351,
"COL","M1","TOT","IDX2015","M","1989-07",1.487919,
"COL","M1","TOT","IDX2015","M","1989-08",1.511972,
"COL","M1","TOT","IDX2015","M","1989-09",1.536196,
"COL","M1","TOT","IDX2015","M","1989-10",1.547136,
"COL","M1","TOT","IDX2015","M","1989-11",1.592173,
"COL","M1","TOT","IDX2015","M","1989-12",1.647753,
"COL","M1","TOT","IDX2015","M","1990-01",1.679424,
"COL","M1","TOT","IDX2015","M","1990-02",1.720349,
"COL","M1","TOT","IDX2015","M","1990-03",1.754594,
"COL","M1","TOT","IDX2015","M","1990-04",1.790018,
"COL","M1","TOT","IDX2015","M","1990-05",1.822287,
"COL","M1","TOT","IDX2015","M","1990-06",1.84486,
"COL","M1","TOT","IDX2015","M","1990-07",1.877929,
"COL","M1","TOT","IDX2015","M","1990-08",1.933458,
"COL","M1","TOT","IDX2015","M","1990-09",1.982938,
"COL","M1","TOT","IDX2015","M","1990-10",2.020849,
"COL","M1","TOT","IDX2015","M","1990-11",2.054811,
"COL","M1","TOT","IDX2015","M","1990-12",2.071423,
"COL","M1","TOT","IDX2015","M","1991-01",2.109374,
"COL","M1","TOT","IDX2015","M","1991-02",2.138725,
"COL","M1","TOT","IDX2015","M","1991-03",2.16223,
"COL","M1","TOT","IDX2015","M","1991-04",2.200146,
"COL","M1","TOT","IDX2015","M","1991-05",2.290079,
"COL","M1","TOT","IDX2015","M","1991-06",2.348513,
"COL","M1","TOT","IDX2015","M","1991-07",2.352914,
"COL","M1","TOT","IDX2015","M","1991-08",2.397715,
"COL","M1","TOT","IDX2015","M","1991-09",2.503187,
"COL","M1","TOT","IDX2015","M","1991-10",2.614075,
"COL","M1","TOT","IDX2015","M","1991-11",2.685107,
"COL","M1","TOT","IDX2015","M","1991-12",2.730943,
"COL","M1","TOT","IDX2015","M","1992-01",2.747769,
"COL","M1","TOT","IDX2015","M","1992-02",2.805748,
"COL","M1","TOT","IDX2015","M","1992-03",2.891216,
"COL","M1","TOT","IDX2015","M","1992-04",3.075792,
"COL","M1","TOT","IDX2015","M","1992-05",3.248345,
"COL","M1","TOT","IDX2015","M","1992-06",3.316017,
"COL","M1","TOT","IDX2015","M","1992-07",3.367143,
"COL","M1","TOT","IDX2015","M","1992-08",3.402752,
"COL","M1","TOT","IDX2015","M","1992-09",3.462939,
"COL","M1","TOT","IDX2015","M","1992-10",3.548217,
"COL","M1","TOT","IDX2015","M","1992-11",3.633095,
"COL","M1","TOT","IDX2015","M","1992-12",3.756805,
"COL","M1","TOT","IDX2015","M","1993-01",3.842079,
"COL","M1","TOT","IDX2015","M","1993-02",3.85307,
"COL","M1","TOT","IDX2015","M","1993-03",3.899338,
"COL","M1","TOT","IDX2015","M","1993-04",4.061841,
"COL","M1","TOT","IDX2015","M","1993-05",4.249439,
"COL","M1","TOT","IDX2015","M","1993-06",4.340597,
"COL","M1","TOT","IDX2015","M","1993-07",4.448843,
"COL","M1","TOT","IDX2015","M","1993-08",4.571049,
"COL","M1","TOT","IDX2015","M","1993-09",4.696304,
"COL","M1","TOT","IDX2015","M","1993-10",4.80408,
"COL","M1","TOT","IDX2015","M","1993-11",4.874089,
"COL","M1","TOT","IDX2015","M","1993-12",4.946337,
"COL","M1","TOT","IDX2015","M","1994-01",5.057828,
"COL","M1","TOT","IDX2015","M","1994-02",5.233051,
"COL","M1","TOT","IDX2015","M","1994-03",5.367271,
"COL","M1","TOT","IDX2015","M","1994-04",5.473408,
"COL","M1","TOT","IDX2015","M","1994-05",5.60041,
"COL","M1","TOT","IDX2015","M","1994-06",5.676465,
"COL","M1","TOT","IDX2015","M","1994-07",5.84269,
"COL","M1","TOT","IDX2015","M","1994-08",6.061911,
"COL","M1","TOT","IDX2015","M","1994-09",6.168053,
"COL","M1","TOT","IDX2015","M","1994-10",6.25923,
"COL","M1","TOT","IDX2015","M","1994-11",6.366903,
"COL","M1","TOT","IDX2015","M","1994-12",6.313545,
"COL","M1","TOT","IDX2015","M","1995-01",6.259426,
"COL","M1","TOT","IDX2015","M","1995-02",6.328533,
"COL","M1","TOT","IDX2015","M","1995-03",6.409597,
"COL","M1","TOT","IDX2015","M","1995-04",6.536991,
"COL","M1","TOT","IDX2015","M","1995-05",6.601903,
"COL","M1","TOT","IDX2015","M","1995-06",6.65198,
"COL","M1","TOT","IDX2015","M","1995-07",6.851366,
"COL","M1","TOT","IDX2015","M","1995-08",6.968708,
"COL","M1","TOT","IDX2015","M","1995-09",6.97423,
"COL","M1","TOT","IDX2015","M","1995-10",7.059858,
"COL","M1","TOT","IDX2015","M","1995-11",7.230125,
"COL","M1","TOT","IDX2015","M","1995-12",7.39123,
"COL","M1","TOT","IDX2015","M","1996-01",7.308283,
"COL","M1","TOT","IDX2015","M","1996-02",7.280226,
"COL","M1","TOT","IDX2015","M","1996-03",7.554501,
"COL","M1","TOT","IDX2015","M","1996-04",7.658361,
"COL","M1","TOT","IDX2015","M","1996-05",7.578659,
"COL","M1","TOT","IDX2015","M","1996-06",7.652321,
"COL","M1","TOT","IDX2015","M","1996-07",7.693652,
"COL","M1","TOT","IDX2015","M","1996-08",7.667803,
"COL","M1","TOT","IDX2015","M","1996-09",7.875071,
"COL","M1","TOT","IDX2015","M","1996-10",8.07083,
"COL","M1","TOT","IDX2015","M","1996-11",8.047362,
"COL","M1","TOT","IDX2015","M","1996-12",8.32655,
"COL","M1","TOT","IDX2015","M","1997-01",8.410513,
"COL","M1","TOT","IDX2015","M","1997-02",8.323016,
"COL","M1","TOT","IDX2015","M","1997-03",8.667609,
"COL","M1","TOT","IDX2015","M","1997-04",9.010921,
"COL","M1","TOT","IDX2015","M","1997-05",9.180825,
"COL","M1","TOT","IDX2015","M","1997-06",9.34261,
"COL","M1","TOT","IDX2015","M","1997-07",9.450038,
"COL","M1","TOT","IDX2015","M","1997-08",9.472812,
"COL","M1","TOT","IDX2015","M","1997-09",9.605337,
"COL","M1","TOT","IDX2015","M","1997-10",9.857241,
"COL","M1","TOT","IDX2015","M","1997-11",10.13875,
"COL","M1","TOT","IDX2015","M","1997-12",10.3721,
"COL","M1","TOT","IDX2015","M","1998-01",10.26365,
"COL","M1","TOT","IDX2015","M","1998-02",9.99301,
"COL","M1","TOT","IDX2015","M","1998-03",9.966907,
"COL","M1","TOT","IDX2015","M","1998-04",9.939162,
"COL","M1","TOT","IDX2015","M","1998-05",9.963872,
"COL","M1","TOT","IDX2015","M","1998-06",9.86492,
"COL","M1","TOT","IDX2015","M","1998-07",9.661858,
"COL","M1","TOT","IDX2015","M","1998-08",9.789721,
"COL","M1","TOT","IDX2015","M","1998-09",9.856844,
"COL","M1","TOT","IDX2015","M","1998-10",9.730848,
"COL","M1","TOT","IDX2015","M","1998-11",9.761272,
"COL","M1","TOT","IDX2015","M","1998-12",9.950901,
"COL","M1","TOT","IDX2015","M","1999-01",9.973859,
"COL","M1","TOT","IDX2015","M","1999-02",9.846272,
"COL","M1","TOT","IDX2015","M","1999-03",9.809868,
"COL","M1","TOT","IDX2015","M","1999-04",9.910546,
"COL","M1","TOT","IDX2015","M","1999-05",10.1629,
"COL","M1","TOT","IDX2015","M","1999-06",10.30879,
"COL","M1","TOT","IDX2015","M","1999-07",10.47161,
"COL","M1","TOT","IDX2015","M","1999-08",10.70568,
"COL","M1","TOT","IDX2015","M","1999-09",10.80529,
"COL","M1","TOT","IDX2015","M","1999-10",10.83532,
"COL","M1","TOT","IDX2015","M","1999-11",10.77703,
"COL","M1","TOT","IDX2015","M","1999-12",11.48281,
"COL","M1","TOT","IDX2015","M","2000-01",12.35123,
"COL","M1","TOT","IDX2015","M","2000-02",12.6805,
"COL","M1","TOT","IDX2015","M","2000-03",13.0582,
"COL","M1","TOT","IDX2015","M","2000-04",13.31151,
"COL","M1","TOT","IDX2015","M","2000-05",13.68059,
"COL","M1","TOT","IDX2015","M","2000-06",13.91069,
"COL","M1","TOT","IDX2015","M","2000-07",14.08994,
"COL","M1","TOT","IDX2015","M","2000-08",14.38757,
"COL","M1","TOT","IDX2015","M","2000-09",14.52478,
"COL","M1","TOT","IDX2015","M","2000-10",14.61761,
"COL","M1","TOT","IDX2015","M","2000-11",15.05734,
"COL","M1","TOT","IDX2015","M","2000-12",15.71754,
"COL","M1","TOT","IDX2015","M","2001-01",15.67174,
"COL","M1","TOT","IDX2015","M","2001-02",15.35345,
"COL","M1","TOT","IDX2015","M","2001-03",15.41649,
"COL","M1","TOT","IDX2015","M","2001-04",15.43734,
"COL","M1","TOT","IDX2015","M","2001-05",15.39273,
"COL","M1","TOT","IDX2015","M","2001-06",15.42127,
"COL","M1","TOT","IDX2015","M","2001-07",15.36812,
"COL","M1","TOT","IDX2015","M","2001-08",15.35106,
"COL","M1","TOT","IDX2015","M","2001-09",15.56471,
"COL","M1","TOT","IDX2015","M","2001-10",15.97419,
"COL","M1","TOT","IDX2015","M","2001-11",16.41477,
"COL","M1","TOT","IDX2015","M","2001-12",17.238,
"COL","M1","TOT","IDX2015","M","2002-01",17.29233,
"COL","M1","TOT","IDX2015","M","2002-02",17.32745,
"COL","M1","TOT","IDX2015","M","2002-03",17.68412,
"COL","M1","TOT","IDX2015","M","2002-04",17.76246,
"COL","M1","TOT","IDX2015","M","2002-05",18.24199,
"COL","M1","TOT","IDX2015","M","2002-06",18.66361,
"COL","M1","TOT","IDX2015","M","2002-07",19.17088,
"COL","M1","TOT","IDX2015","M","2002-08",19.62784,
"COL","M1","TOT","IDX2015","M","2002-09",19.87415,
"COL","M1","TOT","IDX2015","M","2002-10",20.18398,
"COL","M1","TOT","IDX2015","M","2002-11",20.30241,
"COL","M1","TOT","IDX2015","M","2002-12",20.35436,
"COL","M1","TOT","IDX2015","M","2003-01",20.65942,
"COL","M1","TOT","IDX2015","M","2003-02",20.85376,
"COL","M1","TOT","IDX2015","M","2003-03",20.99437,
"COL","M1","TOT","IDX2015","M","2003-04",21.19461,
"COL","M1","TOT","IDX2015","M","2003-05",21.10186,
"COL","M1","TOT","IDX2015","M","2003-06",21.18671,
"COL","M1","TOT","IDX2015","M","2003-07",21.8666,
"COL","M1","TOT","IDX2015","M","2003-08",22.29376,
"COL","M1","TOT","IDX2015","M","2003-09",22.62102,
"COL","M1","TOT","IDX2015","M","2003-10",23.05021,
"COL","M1","TOT","IDX2015","M","2003-11",23.39918,
"COL","M1","TOT","IDX2015","M","2003-12",23.5895,
"COL","M1","TOT","IDX2015","M","2004-01",23.9066,
"COL","M1","TOT","IDX2015","M","2004-02",24.35212,
"COL","M1","TOT","IDX2015","M","2004-03",24.80817,
"COL","M1","TOT","IDX2015","M","2004-04",24.54501,
"COL","M1","TOT","IDX2015","M","2004-05",24.23483,
"COL","M1","TOT","IDX2015","M","2004-06",24.88642,
"COL","M1","TOT","IDX2015","M","2004-07",25.05947,
"COL","M1","TOT","IDX2015","M","2004-08",25.03635,
"COL","M1","TOT","IDX2015","M","2004-09",25.74312,
"COL","M1","TOT","IDX2015","M","2004-10",26.19251,
"COL","M1","TOT","IDX2015","M","2004-11",26.3704,
"COL","M1","TOT","IDX2015","M","2004-12",27.07851,
"COL","M1","TOT","IDX2015","M","2005-01",27.62982,
"COL","M1","TOT","IDX2015","M","2005-02",27.91784,
"COL","M1","TOT","IDX2015","M","2005-03",28.46894,
"COL","M1","TOT","IDX2015","M","2005-04",28.81263,
"COL","M1","TOT","IDX2015","M","2005-05",28.99243,
"COL","M1","TOT","IDX2015","M","2005-06",29.70565,
"COL","M1","TOT","IDX2015","M","2005-07",29.82582,
"COL","M1","TOT","IDX2015","M","2005-08",30.20341,
"COL","M1","TOT","IDX2015","M","2005-09",30.7472,
"COL","M1","TOT","IDX2015","M","2005-10",30.76755,
"COL","M1","TOT","IDX2015","M","2005-11",32.21461,
"COL","M1","TOT","IDX2015","M","2005-12",32.90805,
"COL","M1","TOT","IDX2015","M","2006-01",32.65801,
"COL","M1","TOT","IDX2015","M","2006-02",32.94127,
"COL","M1","TOT","IDX2015","M","2006-03",33.23038,
"COL","M1","TOT","IDX2015","M","2006-04",33.68287,
"COL","M1","TOT","IDX2015","M","2006-05",34.99876,
"COL","M1","TOT","IDX2015","M","2006-06",36.22405,
"COL","M1","TOT","IDX2015","M","2006-07",36.6187,
"COL","M1","TOT","IDX2015","M","2006-08",37.97545,
"COL","M1","TOT","IDX2015","M","2006-09",38.40637,
"COL","M1","TOT","IDX2015","M","2006-10",38.00058,
"COL","M1","TOT","IDX2015","M","2006-11",38.75288,
"COL","M1","TOT","IDX2015","M","2006-12",38.81162,
"COL","M1","TOT","IDX2015","M","2007-01",38.73096,
"COL","M1","TOT","IDX2015","M","2007-02",39.4119,
"COL","M1","TOT","IDX2015","M","2007-03",39.65134,
"COL","M1","TOT","IDX2015","M","2007-04",40.06528,
"COL","M1","TOT","IDX2015","M","2007-05",40.94348,
"COL","M1","TOT","IDX2015","M","2007-06",40.65714,
"COL","M1","TOT","IDX2015","M","2007-07",40.2305,
"COL","M1","TOT","IDX2015","M","2007-08",40.57802,
"COL","M1","TOT","IDX2015","M","2007-09",41.57863,
"COL","M1","TOT","IDX2015","M","2007-10",43.40361,
"COL","M1","TOT","IDX2015","M","2007-11",43.40379,
"COL","M1","TOT","IDX2015","M","2007-12",42.77728,
"COL","M1","TOT","IDX2015","M","2008-01",43.04764,
"COL","M1","TOT","IDX2015","M","2008-02",42.84863,
"COL","M1","TOT","IDX2015","M","2008-03",42.82741,
"COL","M1","TOT","IDX2015","M","2008-04",43.37539,
"COL","M1","TOT","IDX2015","M","2008-05",43.51635,
"COL","M1","TOT","IDX2015","M","2008-06",43.45267,
"COL","M1","TOT","IDX2015","M","2008-07",44.54162,
"COL","M1","TOT","IDX2015","M","2008-08",45.04793,
"COL","M1","TOT","IDX2015","M","2008-09",44.70709,
"COL","M1","TOT","IDX2015","M","2008-10",45.44935,
"COL","M1","TOT","IDX2015","M","2008-11",46.0058,
"COL","M1","TOT","IDX2015","M","2008-12",46.3591,
"COL","M1","TOT","IDX2015","M","2009-01",46.70546,
"COL","M1","TOT","IDX2015","M","2009-02",47.12022,
