"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","M3","TOT","IDX2015","A","1990",20.0135,
"NOR","M3","TOT","IDX2015","A","1991",21.31274,
"NOR","M3","TOT","IDX2015","A","1992",23.33035,
"NOR","M3","TOT","IDX2015","A","1993",24.62271,
"NOR","M3","TOT","IDX2015","A","1994",25.3869,
"NOR","M3","TOT","IDX2015","A","1995",26.74221,
"NOR","M3","TOT","IDX2015","A","1996",29.49951,
"NOR","M3","TOT","IDX2015","A","1997",30.33605,
"NOR","M3","TOT","IDX2015","A","1998",31.86451,
"NOR","M3","TOT","IDX2015","A","1999",33.93763,
"NOR","M3","TOT","IDX2015","A","2000",37.63362,
"NOR","M3","TOT","IDX2015","A","2001",41.2315,
"NOR","M3","TOT","IDX2015","A","2002",44.46519,
"NOR","M3","TOT","IDX2015","A","2003",46.62273,
"NOR","M3","TOT","IDX2015","A","2004",48.81846,
"NOR","M3","TOT","IDX2015","A","2005",53.61315,
"NOR","M3","TOT","IDX2015","A","2006",59.74593,
"NOR","M3","TOT","IDX2015","A","2007",69.40253,
"NOR","M3","TOT","IDX2015","A","2008",72.03491,
"NOR","M3","TOT","IDX2015","A","2009",74.20386,
"NOR","M3","TOT","IDX2015","A","2010",76.15746,
"NOR","M3","TOT","IDX2015","A","2011",82.18031,
"NOR","M3","TOT","IDX2015","A","2012",86.66582,
"NOR","M3","TOT","IDX2015","A","2013",90.798,
"NOR","M3","TOT","IDX2015","A","2014",96.78416,
"NOR","M3","TOT","IDX2015","A","2015",100,
"NOR","M3","TOT","IDX2015","A","2016",103.834,
"NOR","M3","TOT","IDX2015","A","2017",110.4406,
"NOR","M3","TOT","IDX2015","A","2018",116.7444,
"NOR","M3","TOT","IDX2015","A","2019",121.8231,
"NOR","M3","TOT","IDX2015","A","2020",133.0978,
"NOR","M3","TOT","IDX2015","A","2021",147.1908,
"POL","M3","TOT","IDX2015","A","1990",1.397169,
"POL","M3","TOT","IDX2015","A","1991",2.340225,
"POL","M3","TOT","IDX2015","A","1992",3.168822,
"POL","M3","TOT","IDX2015","A","1993",4.544597,
"POL","M3","TOT","IDX2015","A","1994",6.146496,
"POL","M3","TOT","IDX2015","A","1995",8.482758,
"POL","M3","TOT","IDX2015","A","1996",11.27632,
"POL","M3","TOT","IDX2015","A","1997",14.38788,
"POL","M3","TOT","IDX2015","A","1998",18.03125,
"POL","M3","TOT","IDX2015","A","1999",22.47716,
"POL","M3","TOT","IDX2015","A","2000",25.94305,
"POL","M3","TOT","IDX2015","A","2001",29.15683,
"POL","M3","TOT","IDX2015","A","2002",29.93899,
"POL","M3","TOT","IDX2015","A","2003",30.58568,
"POL","M3","TOT","IDX2015","A","2004",32.86879,
"POL","M3","TOT","IDX2015","A","2005",37.15668,
"POL","M3","TOT","IDX2015","A","2006",41.82849,
"POL","M3","TOT","IDX2015","A","2007",48.49103,
"POL","M3","TOT","IDX2015","A","2008",56.14137,
"POL","M3","TOT","IDX2015","A","2009",63.5149,
"POL","M3","TOT","IDX2015","A","2010",68.15633,
"POL","M3","TOT","IDX2015","A","2011",74.51643,
"POL","M3","TOT","IDX2015","A","2012",81.79071,
"POL","M3","TOT","IDX2015","A","2013",86.78455,
"POL","M3","TOT","IDX2015","A","2014",92.31976,
"POL","M3","TOT","IDX2015","A","2015",100,
"POL","M3","TOT","IDX2015","A","2016",110.1444,
"POL","M3","TOT","IDX2015","A","2017",117.0482,
"POL","M3","TOT","IDX2015","A","2018",125.0418,
"SWE","M3","TOT","IDX2015","A","1961",1.790744,
"SWE","M3","TOT","IDX2015","A","1962",1.938972,
"SWE","M3","TOT","IDX2015","A","1963",2.127645,
"SWE","M3","TOT","IDX2015","A","1964",2.297844,
"SWE","M3","TOT","IDX2015","A","1965",2.473187,
"SWE","M3","TOT","IDX2015","A","1966",2.666345,
"SWE","M3","TOT","IDX2015","A","1967",2.953657,
"SWE","M3","TOT","IDX2015","A","1968",3.313348,
"SWE","M3","TOT","IDX2015","A","1969",3.610209,
"SWE","M3","TOT","IDX2015","A","1970",3.740226,
"SWE","M3","TOT","IDX2015","A","1971",4.058902,
"SWE","M3","TOT","IDX2015","A","1972",4.534665,
"SWE","M3","TOT","IDX2015","A","1973",5.100344,
"SWE","M3","TOT","IDX2015","A","1974",5.739538,
"SWE","M3","TOT","IDX2015","A","1975",6.303442,
"SWE","M3","TOT","IDX2015","A","1976",6.944238,
"SWE","M3","TOT","IDX2015","A","1977",7.335351,
"SWE","M3","TOT","IDX2015","A","1978",8.355833,
"SWE","M3","TOT","IDX2015","A","1979",9.49904,
"SWE","M3","TOT","IDX2015","A","1980",10.5901,
"SWE","M3","TOT","IDX2015","A","1981",11.62341,
"SWE","M3","TOT","IDX2015","A","1982",13.1497,
"SWE","M3","TOT","IDX2015","A","1983",14.23426,
"SWE","M3","TOT","IDX2015","A","1984",14.72493,
"SWE","M3","TOT","IDX2015","A","1985",14.9921,
"SWE","M3","TOT","IDX2015","A","1986",16.0671,
"SWE","M3","TOT","IDX2015","A","1987",17.44343,
"SWE","M3","TOT","IDX2015","A","1988",18.11643,
"SWE","M3","TOT","IDX2015","A","1989",19.36181,
"SWE","M3","TOT","IDX2015","A","1990",21.0987,
"SWE","M3","TOT","IDX2015","A","1991",23.26365,
"SWE","M3","TOT","IDX2015","A","1992",23.56436,
"SWE","M3","TOT","IDX2015","A","1993",25.21669,
"SWE","M3","TOT","IDX2015","A","1994",26.40146,
"SWE","M3","TOT","IDX2015","A","1995",26.64947,
"SWE","M3","TOT","IDX2015","A","1996",29.21574,
"SWE","M3","TOT","IDX2015","A","1997",30.51061,
"SWE","M3","TOT","IDX2015","A","1998",31.61659,
"SWE","M3","TOT","IDX2015","A","1999",39.45094,
"SWE","M3","TOT","IDX2015","A","2000",43.31219,
"SWE","M3","TOT","IDX2015","A","2001",44.13089,
"SWE","M3","TOT","IDX2015","A","2002",44.94227,
"SWE","M3","TOT","IDX2015","A","2003",46.95429,
"SWE","M3","TOT","IDX2015","A","2004",48.12845,
"SWE","M3","TOT","IDX2015","A","2005",52.31213,
"SWE","M3","TOT","IDX2015","A","2006",60.55437,
"SWE","M3","TOT","IDX2015","A","2007",70.32398,
"SWE","M3","TOT","IDX2015","A","2008",77.09743,
"SWE","M3","TOT","IDX2015","A","2009",78.81264,
"SWE","M3","TOT","IDX2015","A","2010",80.08079,
"SWE","M3","TOT","IDX2015","A","2011",82.58415,
"SWE","M3","TOT","IDX2015","A","2012",88.10864,
"SWE","M3","TOT","IDX2015","A","2013",90.19654,
"SWE","M3","TOT","IDX2015","A","2014",93.84963,
"SWE","M3","TOT","IDX2015","A","2015",100,
"SWE","M3","TOT","IDX2015","A","2016",108.3645,
"SWE","M3","TOT","IDX2015","A","2017",118.9012,
"SWE","M3","TOT","IDX2015","A","2018",125.5085,
"CHE","M3","TOT","IDX2015","A","1972",11.78906,
"CHE","M3","TOT","IDX2015","A","1973",12.82301,
"CHE","M3","TOT","IDX2015","A","1974",13.63191,
"CHE","M3","TOT","IDX2015","A","1975",14.21204,
"CHE","M3","TOT","IDX2015","A","1976",15.08156,
"CHE","M3","TOT","IDX2015","A","1977",16.40428,
"CHE","M3","TOT","IDX2015","A","1978",17.9873,
"CHE","M3","TOT","IDX2015","A","1979",19.62397,
"CHE","M3","TOT","IDX2015","A","1980",20.80646,
"CHE","M3","TOT","IDX2015","A","1981",21.59268,
"CHE","M3","TOT","IDX2015","A","1982",22.04488,
"CHE","M3","TOT","IDX2015","A","1983",23.54981,
"CHE","M3","TOT","IDX2015","A","1984",25.056,
"CHE","M3","TOT","IDX2015","A","1985",26.91211,
"CHE","M3","TOT","IDX2015","A","1986",28.66374,
"CHE","M3","TOT","IDX2015","A","1987",31.2889,
"CHE","M3","TOT","IDX2015","A","1988",34.36084,
"CHE","M3","TOT","IDX2015","A","1989",36.38821,
"CHE","M3","TOT","IDX2015","A","1990",37.16199,
"CHE","M3","TOT","IDX2015","A","1991",38.15497,
"CHE","M3","TOT","IDX2015","A","1992",38.96642,
"CHE","M3","TOT","IDX2015","A","1993",40.44982,
"CHE","M3","TOT","IDX2015","A","1994",42.53245,
"CHE","M3","TOT","IDX2015","A","1995",43.48262,
"CHE","M3","TOT","IDX2015","A","1996",46.41708,
"CHE","M3","TOT","IDX2015","A","1997",48.83952,
"CHE","M3","TOT","IDX2015","A","1998",49.46912,
"CHE","M3","TOT","IDX2015","A","1999",49.96275,
"CHE","M3","TOT","IDX2015","A","2000",49.11487,
"CHE","M3","TOT","IDX2015","A","2001",50.47932,
"CHE","M3","TOT","IDX2015","A","2002",52.44635,
"CHE","M3","TOT","IDX2015","A","2003",56.75344,
"CHE","M3","TOT","IDX2015","A","2004",58.71646,
"CHE","M3","TOT","IDX2015","A","2005",61.08523,
"CHE","M3","TOT","IDX2015","A","2006",62.63596,
"CHE","M3","TOT","IDX2015","A","2007",63.94936,
"CHE","M3","TOT","IDX2015","A","2008",65.32621,
"CHE","M3","TOT","IDX2015","A","2009",68.97028,
"CHE","M3","TOT","IDX2015","A","2010",73.3371,
"CHE","M3","TOT","IDX2015","A","2011",78.38869,
"CHE","M3","TOT","IDX2015","A","2012",84.58798,
"CHE","M3","TOT","IDX2015","A","2013",92.86771,
"CHE","M3","TOT","IDX2015","A","2014",98.13197,
"CHE","M3","TOT","IDX2015","A","2015",100,
"CHE","M3","TOT","IDX2015","A","2016",102.2686,
"CHE","M3","TOT","IDX2015","A","2017",106.0411,
"CHE","M3","TOT","IDX2015","A","2018",109.1192,
"TUR","M3","TOT","IDX2015","A","1980",0.00007838851,
"TUR","M3","TOT","IDX2015","A","1981",0.0001444313,
"TUR","M3","TOT","IDX2015","A","1982",0.0002468951,
"TUR","M3","TOT","IDX2015","A","1983",0.0003340353,
"TUR","M3","TOT","IDX2015","A","1984",0.000466191,
"TUR","M3","TOT","IDX2015","A","1985",0.0007271335,
"TUR","M3","TOT","IDX2015","A","1986",0.001141371,
"TUR","M3","TOT","IDX2015","A","1987",0.001691864,
"TUR","M3","TOT","IDX2015","A","1988",0.002650517,
"TUR","M3","TOT","IDX2015","A","1989",0.00450091,
"TUR","M3","TOT","IDX2015","A","1990",0.007269916,
"TUR","M3","TOT","IDX2015","A","1991",0.01151893,
"TUR","M3","TOT","IDX2015","A","1992",0.02155145,
"TUR","M3","TOT","IDX2015","A","1993",0.03518948,
"TUR","M3","TOT","IDX2015","A","1994",0.07815655,
"TUR","M3","TOT","IDX2015","A","1995",0.1606727,
"TUR","M3","TOT","IDX2015","A","1996",0.3379606,
"TUR","M3","TOT","IDX2015","A","1997",0.7204551,
"TUR","M3","TOT","IDX2015","A","1998",1.45038,
"TUR","M3","TOT","IDX2015","A","1999",2.685949,
"TUR","M3","TOT","IDX2015","A","2000",4.635433,
"TUR","M3","TOT","IDX2015","A","2001",8.006615,
"TUR","M3","TOT","IDX2015","A","2002",11.07953,
"TUR","M3","TOT","IDX2015","A","2003",13.13371,
"TUR","M3","TOT","IDX2015","A","2004",16.18266,
"TUR","M3","TOT","IDX2015","A","2005",19.58705,
"TUR","M3","TOT","IDX2015","A","2006",24.73553,
"TUR","M3","TOT","IDX2015","A","2007",29.19651,
"TUR","M3","TOT","IDX2015","A","2008",34.78308,
"TUR","M3","TOT","IDX2015","A","2009",41.16313,
"TUR","M3","TOT","IDX2015","A","2010",47.34613,
"TUR","M3","TOT","IDX2015","A","2011",57.06998,
"TUR","M3","TOT","IDX2015","A","2012",62.76408,
"TUR","M3","TOT","IDX2015","A","2013",73.0752,
"TUR","M3","TOT","IDX2015","A","2014",85.20625,
"TUR","M3","TOT","IDX2015","A","2015",100,
"TUR","M3","TOT","IDX2015","A","2016",112.3562,
"TUR","M3","TOT","IDX2015","A","2017",133.5267,
"TUR","M3","TOT","IDX2015","A","2018",159.914,
"GBR","M3","TOT","IDX2015","A","1987",11.70508,
"GBR","M3","TOT","IDX2015","A","1988",13.72967,
"GBR","M3","TOT","IDX2015","A","1989",16.29946,
"GBR","M3","TOT","IDX2015","A","1990",18.86753,
"GBR","M3","TOT","IDX2015","A","1991",19.97499,
"GBR","M3","TOT","IDX2015","A","1992",20.63064,
"GBR","M3","TOT","IDX2015","A","1993",21.34702,
"GBR","M3","TOT","IDX2015","A","1994",22.53089,
"GBR","M3","TOT","IDX2015","A","1995",24.21947,
"GBR","M3","TOT","IDX2015","A","1996",28.00857,
"GBR","M3","TOT","IDX2015","A","1997",31.27469,
"GBR","M3","TOT","IDX2015","A","1998",34.06232,
"GBR","M3","TOT","IDX2015","A","1999",35.32245,
"GBR","M3","TOT","IDX2015","A","2000",38.03628,
"GBR","M3","TOT","IDX2015","A","2001",41.97176,
"GBR","M3","TOT","IDX2015","A","2002",44.20819,
"GBR","M3","TOT","IDX2015","A","2003",46.79006,
"GBR","M3","TOT","IDX2015","A","2004",51.60849,
"GBR","M3","TOT","IDX2015","A","2005",56.82664,
"GBR","M3","TOT","IDX2015","A","2006",64.04128,
"GBR","M3","TOT","IDX2015","A","2007",72.68041,
"GBR","M3","TOT","IDX2015","A","2008",83.13206,
"GBR","M3","TOT","IDX2015","A","2009",91.87303,
"GBR","M3","TOT","IDX2015","A","2010",99.92184,
"GBR","M3","TOT","IDX2015","A","2011",98.32946,
"GBR","M3","TOT","IDX2015","A","2012",96.66702,
"GBR","M3","TOT","IDX2015","A","2013",100.7187,
"GBR","M3","TOT","IDX2015","A","2014",100.2205,
"GBR","M3","TOT","IDX2015","A","2015",100,
"GBR","M3","TOT","IDX2015","A","2016",106.4945,
"GBR","M3","TOT","IDX2015","A","2017",115.5453,
"GBR","M3","TOT","IDX2015","A","2018",119.6568,
"GBR","M3","TOT","IDX2015","A","2019",121.3318,
"GBR","M3","TOT","IDX2015","A","2020",131.67,
"GBR","M3","TOT","IDX2015","A","2021",142.3156,
"USA","M3","TOT","IDX2015","A","1959",2.43558,
"USA","M3","TOT","IDX2015","A","1960",2.526786,
"USA","M3","TOT","IDX2015","A","1961",2.697434,
"USA","M3","TOT","IDX2015","A","1962",2.90725,
"USA","M3","TOT","IDX2015","A","1963",3.152289,
"USA","M3","TOT","IDX2015","A","1964",3.398988,
"USA","M3","TOT","IDX2015","A","1965",3.674129,
"USA","M3","TOT","IDX2015","A","1966",3.914324,
"USA","M3","TOT","IDX2015","A","1967",4.182269,
"USA","M3","TOT","IDX2015","A","1968",4.528202,
"USA","M3","TOT","IDX2015","A","1969",4.805765,
"USA","M3","TOT","IDX2015","A","1970",4.994544,
"USA","M3","TOT","IDX2015","A","1971",5.600255,
"USA","M3","TOT","IDX2015","A","1972",6.295789,
"USA","M3","TOT","IDX2015","A","1973",6.906968,
"USA","M3","TOT","IDX2015","A","1974",7.312205,
"USA","M3","TOT","IDX2015","A","1975",8.000957,
"USA","M3","TOT","IDX2015","A","1976",9.022634,
"USA","M3","TOT","IDX2015","A","1977",10.14084,
"USA","M3","TOT","IDX2015","A","1978",10.9799,
"USA","M3","TOT","IDX2015","A","1979",11.83882,
"USA","M3","TOT","IDX2015","A","1980",12.78977,
"USA","M3","TOT","IDX2015","A","1981",13.94493,
"USA","M3","TOT","IDX2015","A","1982",15.2041,
"USA","M3","TOT","IDX2015","A","1983",17.06041,
"USA","M3","TOT","IDX2015","A","1984",18.42635,
"USA","M3","TOT","IDX2015","A","1985",20.06675,
"USA","M3","TOT","IDX2015","A","1986",21.69663,
"USA","M3","TOT","IDX2015","A","1987",23.10403,
"USA","M3","TOT","IDX2015","A","1988",24.34016,
"USA","M3","TOT","IDX2015","A","1989",25.36079,
"USA","M3","TOT","IDX2015","A","1990",26.7576,
"USA","M3","TOT","IDX2015","A","1991",27.75299,
"USA","M3","TOT","IDX2015","A","1992",28.27171,
"USA","M3","TOT","IDX2015","A","1993",28.56395,
"USA","M3","TOT","IDX2015","A","1994",28.92593,
"USA","M3","TOT","IDX2015","A","1995",29.52576,
"USA","M3","TOT","IDX2015","A","1996",30.96541,
"USA","M3","TOT","IDX2015","A","1997",32.59944,
"USA","M3","TOT","IDX2015","A","1998",34.93066,
"USA","M3","TOT","IDX2015","A","1999",37.51157,
"USA","M3","TOT","IDX2015","A","2000",39.7776,
"USA","M3","TOT","IDX2015","A","2001",43.20483,
"USA","M3","TOT","IDX2015","A","2002",46.42258,
"USA","M3","TOT","IDX2015","A","2003",49.65984,
"USA","M3","TOT","IDX2015","A","2004",52.03003,
"USA","M3","TOT","IDX2015","A","2005",54.25676,
"USA","M3","TOT","IDX2015","A","2006",57.09557,
"USA","M3","TOT","IDX2015","A","2007",60.58542,
"USA","M3","TOT","IDX2015","A","2008",64.67206,
"USA","M3","TOT","IDX2015","A","2009",69.86285,
"USA","M3","TOT","IDX2015","A","2010",71.61189,
"USA","M3","TOT","IDX2015","A","2011",76.8404,
"USA","M3","TOT","IDX2015","A","2012",83.43555,
"USA","M3","TOT","IDX2015","A","2013",89.05643,
"USA","M3","TOT","IDX2015","A","2014",94.55212,
"USA","M3","TOT","IDX2015","A","2015",100,
"USA","M3","TOT","IDX2015","A","2016",106.7787,
"USA","M3","TOT","IDX2015","A","2017",112.8649,
"USA","M3","TOT","IDX2015","A","2018",117.2225,
"USA","M3","TOT","IDX2015","A","2019",123.2043,
"USA","M3","TOT","IDX2015","A","2020",146.8047,
"USA","M3","TOT","IDX2015","A","2021",170.8204,
"BRA","M3","TOT","IDX2015","A","1995",4.000614,
"BRA","M3","TOT","IDX2015","A","1996",5.488044,
"BRA","M3","TOT","IDX2015","A","1997",6.865677,
"BRA","M3","TOT","IDX2015","A","1998",7.882064,
"BRA","M3","TOT","IDX2015","A","1999",9.033646,
"BRA","M3","TOT","IDX2015","A","2000",11.21081,
"BRA","M3","TOT","IDX2015","A","2001",12.92334,
"BRA","M3","TOT","IDX2015","A","2002",14.20756,
"BRA","M3","TOT","IDX2015","A","2003",16.31367,
"BRA","M3","TOT","IDX2015","A","2004",19.96765,
"BRA","M3","TOT","IDX2015","A","2005",23.25367,
"BRA","M3","TOT","IDX2015","A","2006",27.4796,
"BRA","M3","TOT","IDX2015","A","2007",31.93058,
"BRA","M3","TOT","IDX2015","A","2008",37.92081,
"BRA","M3","TOT","IDX2015","A","2009",44.13098,
"BRA","M3","TOT","IDX2015","A","2010",53.74648,
"BRA","M3","TOT","IDX2015","A","2011",63.09265,
"BRA","M3","TOT","IDX2015","A","2012",74.15891,
"BRA","M3","TOT","IDX2015","A","2013",82.62949,
"BRA","M3","TOT","IDX2015","A","2014",90.78605,
"BRA","M3","TOT","IDX2015","A","2015",100,
"BRA","M3","TOT","IDX2015","A","2016",110.7789,
"BRA","M3","TOT","IDX2015","A","2017",121.5595,
"BRA","M3","TOT","IDX2015","A","2018",130.4643,
"CHL","M3","TOT","IDX2015","A","1987",1.106853,
"CHL","M3","TOT","IDX2015","A","1988",1.509852,
"CHL","M3","TOT","IDX2015","A","1989",2.087234,
"CHL","M3","TOT","IDX2015","A","1990",3.011353,
"CHL","M3","TOT","IDX2015","A","1991",4.240525,
"CHL","M3","TOT","IDX2015","A","1992",5.720935,
"CHL","M3","TOT","IDX2015","A","1993",7.203421,
"CHL","M3","TOT","IDX2015","A","1994",8.808352,
"CHL","M3","TOT","IDX2015","A","1995",10.66997,
"CHL","M3","TOT","IDX2015","A","1996",12.83278,
"CHL","M3","TOT","IDX2015","A","1997",15.30408,
"CHL","M3","TOT","IDX2015","A","1998",17.16344,
"CHL","M3","TOT","IDX2015","A","1999",18.78639,
"CHL","M3","TOT","IDX2015","A","2000",20.83992,
"CHL","M3","TOT","IDX2015","A","2001",23.37501,
"CHL","M3","TOT","IDX2015","A","2002",25.27345,
"CHL","M3","TOT","IDX2015","A","2003",26.89152,
"CHL","M3","TOT","IDX2015","A","2004",28.37557,
"CHL","M3","TOT","IDX2015","A","2005",31.50507,
"CHL","M3","TOT","IDX2015","A","2006",35.265,
"CHL","M3","TOT","IDX2015","A","2007",40.21717,
"CHL","M3","TOT","IDX2015","A","2008",47.01815,
"CHL","M3","TOT","IDX2015","A","2009",51.35249,
"CHL","M3","TOT","IDX2015","A","2010",54.53489,
"CHL","M3","TOT","IDX2015","A","2011",63.42939,
"CHL","M3","TOT","IDX2015","A","2012",73.9477,
"CHL","M3","TOT","IDX2015","A","2013",81.39795,
"CHL","M3","TOT","IDX2015","A","2014",89.55688,
"CHL","M3","TOT","IDX2015","A","2015",100,
"CHL","M3","TOT","IDX2015","A","2016",110.4768,
"CHL","M3","TOT","IDX2015","A","2017",118.6149,
"CHL","M3","TOT","IDX2015","A","2018",126.1831,
"CHN","M3","TOT","IDX2015","A","1991",1.332344,
"CHN","M3","TOT","IDX2015","A","1992",1.720544,
"CHN","M3","TOT","IDX2015","A","1993",2.379449,
"CHN","M3","TOT","IDX2015","A","1994",3.139637,
"CHN","M3","TOT","IDX2015","A","1995",4.149277,
"CHN","M3","TOT","IDX2015","A","1996",5.278494,
"CHN","M3","TOT","IDX2015","A","1997",6.390172,
"CHN","M3","TOT","IDX2015","A","1998",7.377696,
"CHN","M3","TOT","IDX2015","A","1999",8.452554,
"CHN","M3","TOT","IDX2015","A","2000",9.570215,
"CHN","M3","TOT","IDX2015","A","2001",11.02125,
"CHN","M3","TOT","IDX2015","A","2002",12.87031,
"CHN","M3","TOT","IDX2015","A","2003",15.43409,
"CHN","M3","TOT","IDX2015","A","2004",17.96733,
"CHN","M3","TOT","IDX2015","A","2005",20.84715,
"CHN","M3","TOT","IDX2015","A","2006",24.34553,
"CHN","M3","TOT","IDX2015","A","2007",28.61272,
"CHN","M3","TOT","IDX2015","A","2008",33.3419,
"CHN","M3","TOT","IDX2015","A","2009",42.06293,
"CHN","M3","TOT","IDX2015","A","2010",50.86009,
"CHN","M3","TOT","IDX2015","A","2011",58.84574,
"CHN","M3","TOT","IDX2015","A","2012",69.04137,
"CHN","M3","TOT","IDX2015","A","2013",79.28802,
"CHN","M3","TOT","IDX2015","A","2014",89.45573,
"CHN","M3","TOT","IDX2015","A","2015",100,
"CHN","M3","TOT","IDX2015","A","2016",112.0977,
"CHN","M3","TOT","IDX2015","A","2017",123.0405,
"CHN","M3","TOT","IDX2015","A","2018",133.8814,
"COL","M3","TOT","IDX2015","A","1983",0.234438,
"COL","M3","TOT","IDX2015","A","1984",0.2940815,
"COL","M3","TOT","IDX2015","A","1985",0.382802,
"COL","M3","TOT","IDX2015","A","1986",0.5098465,
"COL","M3","TOT","IDX2015","A","1987",0.6618414,
"COL","M3","TOT","IDX2015","A","1988",0.8347685,
"COL","M3","TOT","IDX2015","A","1989",1.087729,
"COL","M3","TOT","IDX2015","A","1990",1.441664,
"COL","M3","TOT","IDX2015","A","1991",1.838914,
"COL","M3","TOT","IDX2015","A","1992",2.611791,
"COL","M3","TOT","IDX2015","A","1993",3.630373,
"COL","M3","TOT","IDX2015","A","1994",5.300212,
"COL","M3","TOT","IDX2015","A","1995",7.240616,
"COL","M3","TOT","IDX2015","A","1996",9.105544,
"COL","M3","TOT","IDX2015","A","1997",11.58202,
"COL","M3","TOT","IDX2015","A","1998",13.9761,
"COL","M3","TOT","IDX2015","A","1999",14.82262,
"COL","M3","TOT","IDX2015","A","2000",15.31955,
"COL","M3","TOT","IDX2015","A","2001",16.40675,
"COL","M3","TOT","IDX2015","A","2002",17.73477,
"COL","M3","TOT","IDX2015","A","2003",19.75073,
"COL","M3","TOT","IDX2015","A","2004",22.4039,
"COL","M3","TOT","IDX2015","A","2005",26.41955,
"COL","M3","TOT","IDX2015","A","2006",30.83677,
"COL","M3","TOT","IDX2015","A","2007",36.63727,
"COL","M3","TOT","IDX2015","A","2008",42.27972,
"COL","M3","TOT","IDX2015","A","2009",48.44321,
"COL","M3","TOT","IDX2015","A","2010",52.31827,
"COL","M3","TOT","IDX2015","A","2011",59.7621,
"COL","M3","TOT","IDX2015","A","2012",69.64545,
"COL","M3","TOT","IDX2015","A","2013",81.05531,
"COL","M3","TOT","IDX2015","A","2014",90.71711,
"COL","M3","TOT","IDX2015","A","2015",100,
"COL","M3","TOT","IDX2015","A","2016",109.9652,
"COL","M3","TOT","IDX2015","A","2017",116.6642,
"COL","M3","TOT","IDX2015","A","2018",123.2199,
"COL","M3","TOT","IDX2015","A","2019",132.6623,
"COL","M3","TOT","IDX2015","A","2020",150.6559,
"COL","M3","TOT","IDX2015","A","2021",163.9831,
"CRI","M3","TOT","IDX2015","A","2002",15.75591,
"CRI","M3","TOT","IDX2015","A","2003",19.35372,
"CRI","M3","TOT","IDX2015","A","2004",24.06456,
"CRI","M3","TOT","IDX2015","A","2005",30.42439,
"CRI","M3","TOT","IDX2015","A","2006",37.80979,
"CRI","M3","TOT","IDX2015","A","2007",46.58571,
"CRI","M3","TOT","IDX2015","A","2008",58.16029,
"CRI","M3","TOT","IDX2015","A","2009",66.52571,
"CRI","M3","TOT","IDX2015","A","2010",67.16339,
"CRI","M3","TOT","IDX2015","A","2011",69.51593,
"CRI","M3","TOT","IDX2015","A","2012",74.97395,
"CRI","M3","TOT","IDX2015","A","2013",81.88135,
